id,text,author
id20443,"Now, no doubt, it is growing quite dark, but you can examine it to your liking in the morning.",EAP
id13203,"But, under the actual circumstances of the case, if we are to assume that gold is the reason for this outrage, we must also imagine the perpetrator as hesitant as an idiot to have abandoned his gold and his motive together.",EAP
id23273,"""Captain Pratt, on the other hand, when he sailed a thousand miles west of this position, was an hour, and when he had sailed twenty-four thousand miles to the west, there were twenty-four hours, or one day, behind time in London.",EAP
id22534,"He had not checked anything until the third day before his death, when he took out in person the sum of francs.",EAP
id26028,"Having exhausted the Harris family with all the information I could provide, I returned my attention to the first records and facts of the city with a more penetrating zeal than my uncle had occasionally shown in the same work.",HPL
id13351,"The truth is that the presentation counted, for my part, with a degree of anxious shame that operated to avoid definitive impressions of time or place.",EAP
id08513,"""You propose,"" I answered, ""to fly from the man's rooms, to live in those wild lands where the beasts of the field will be your only companions.""",MWS
id10565,"Not knowing if I was crazy or in my right mind, sleeping or waking up, I was saved only by a merciful numbness.",HPL
id14437,"But I, the true murderer, felt the worm that never dies alive in my breast, which left no hope or consolation.",MWS
id13393,"A number of these faults had remained alive, one was in an asylum while others had vanished and when he thought of imaginable but virtually impossible events, he often trembled under his usual stolidity.",HPL
id20026,I must see you a small specimen of each one.,EAP
id13592,"However, in a few moments it is seen that the main body of the water still moves in a smooth and extensive curve to the left, following the wall as before, while a current of considerable volume, which diverges from the main one, makes its path, with a slight undulation, under the door, and therefore is hidden from view.",EAP
id20964,"When Jermyn set sail for England, therefore, with the exultant likelihood of receiving within a few months a valuable ethnological relic confirming the most wild tales of his great-great-grandfather, that is, the wildest he has ever heard.",HPL
id01733,"The horrible event was very sudden, and totally unexpected.",HPL
id26707,"As of late, an Exeter community exhumed a corpse and ceremoniously burned its heart to avoid certain supposedly damaging visits to public health and peace, and one can imagine the point of view of the same section in.",HPL
id12092,"At first I had neglected them, but now that I could decipher the characters in which they were written, I began to study them diligently.",MWS
id14652,"In fact, once established connected and legible characters, I hardly thought of the mere difficulty of developing their import.",EAP
id01734,"Sally shouted: 'Oh, help me, the haouse is a cavin' in '. . .",HPL
id24487,Feel proud of me and treasure your childhood memory of me.,MWS
id21270,"If that were the case, we know that our duty is better than taking him to the presence of a nobleman of his family. """,EAP
id13455,"If he felt any emotion, it was a kind of giggle of satisfaction for the cunning he was about to show to get out of this dilemma; and never, for a moment, I considered my maximum security as a question susceptible to doubt.",EAP
id20444,"I already said that he had his weak points; but when speaking of this, it should not be understood that it refers to his obstinacy: that it was one of his strengths ""assurement ce n 'etait pas sa foible"".",EAP
id07796,"While waiting without breath, I perceive that both the sound and the wind are increasing; the effect is to give me a strange notion of myself tied to a pair of rails in the path of a giant locomotive approaching.",HPL
id17120,"As terrible as the moment I pursued my father to the ocean, I found his only sic corpse lifeless; nevertheless, for my own sake, I would prefer that, seeing one by one, his senses vanish; his pulse weakened and sleepless as he devoured his life as he watched.",MWS
id16814,The young man's eyes gleamed and his nostrils curled in the vapors of the brownish liquid that an attendant was spilling for him.,HPL
id23230,"Properly introduced, it will show not only your knowledge of the language, but also your general reading and wit.",EAP
id01987,"""Oppodeldoc"", whoever it is, has the audacity to demand, for its time, a ""fast insertion and a quick payment"".",EAP
id15711,"Maybe it was his freedom on the mountain that he missed, or maybe the confusion in his brain had become too sharp for his rather lazy physique; but, in any case, the flame of vitality flickered in the decadent body.",HPL
id15353,"The constructive or combinatory power, by which ingenuity usually manifests itself, and to which phrenologists mistakenly believe, have assigned a separate organ, assuming that it is a primitive faculty, has been seen so frequently in those whose intellect otherwise limits idiocy, which attracted the general observation among writers about morality.",EAP
id08085,"This boat will guide us, with a speed that will surprise even ourselves, who used it at midnight on the fatal Saturday.",EAP
id19472,"Then I tried the opposite of the reassuring plan, and told him I was crazy, pitifully insane.",HPL
id25123,"Henry wanted to dissuade me, but when he saw that he was engaged in this plan, he stopped protesting.",MWS
id05475,"It will be known then that I was born in the Family Domain in Devonshire, the day of August, or in the new Gregorian style of Reckoning, last August, so I am now in my year.",HPL
id05476,The victim must have been absolutely passive to his will.,EAP
id27664,"As romantic as this may seem, I actually received a letter from Madame Lalande, the beautiful, the wealthy, the idolized Madame Lalande.",EAP
id12509,my. I. for which reason it is supposed that the very classic phrase non est inventus should be understood.,EAP
id25947,This last reflection urged man to follow the fugitive.,EAP
id20071,"I turned angry: ""Verney,"" said Adrian, ""you're very cynical: sit down, or if you do not, maybe, since you're not a frequent visitor, Lord Raymond will be funny and will accompany us, as we had previously agreed, to parliament. """,MWS
id06408,Have I not told you about the great elixir of eternal life?,HPL
id15024,"The two scoundrels were like this ""in death,"" and through a half-open window in the back room of the inn, they were amused by smiling at the outcome of the drama.",EAP
id20736,"When they die, do they not waste the sadness, giving God, little by little, their existence, since these trees yield shadow after shadow, exhausting their substance until dissolution?",EAP
id06352,"Most of the townspeople took the bad spells as a resigned sheep, but they were in poor condition because the fish was fighting and the mills were not doing too well.",HPL
id24781,"Those big eyes, those resplendent, those divine orbs became for me twin stars of Leda, and I in them more devoted of astrologers.",EAP
id16230,"From it sprouted, flesh from her flesh, bone from her bone and not, as up to now, you are happy to trace on her soft cheek and delicate limbs, an affinity with Raymond, but in her enthusiastic affections, in the sweet qualities of her mind , you can still find it living, the good, the great, the beloved.",MWS
id20742,"My daughter's daughter, Miss Voissart, will marry Mr. Monsieur Croissart and will lodge again with my daughter's eldest daughter, Miss Croissart, and will marry Monsieur Froissart. and I guess you say it's not a respectable name.",EAP
id22650,"His wit, his bon mots, the record of his personal attractions, his fascinating manners and his social talents, were remembered for a long time and repeated by word of mouth.",MWS
id08192,"""Atentamente,"" STUBBS "".",EAP
id26874,"Goodbye, goodbye to Perdita, poor child, you will never see yourself like that again; luxury and wealth are no longer yours; in the excess of his poverty he may envy the homeless beggar; In truth, without a home, I live in an arid desert, which, broad and endless, does not bear fruit or flowers; in the middle there is a solitary rock, to which you, Perdita, are chained, and you see that the dismal level is stretched away. """,MWS
id10620,"His story is connected and told with the appearance of the simplest truth, however, I am certain that the letters of Felix and Safie, which he showed me, and the appearance of the monster seen from our ship, brought me greater conviction of the truth of his narrative that his assertions, however serious and connected.",MWS
id07177,Vaucanson's duck was even more remarkable.,EAP
id10130,"The winds of the sky breathed no more than a sound inside my ears, and the waves on the sea murmured more and more Morella.",EAP
id19786,His plans were facilitated by the news that arrived from Paris.,MWS
id23133,"But first, another draft of the Medoc. """,EAP
id18679,Armitage chose his words very carefully.,HPL
id12579,"Agatha, the always gentle Agatha, kissed the hands of the charming stranger, and pointing to her brother, made signs that seemed to me to mean that she had been sad until she came.",MWS
id01058,It was finally mentioned in the newspapers.,MWS
id16641,Woodville was forced to make a trip to the countryside and was arrested day after day in annoying absence of his lovely wife.,MWS
id05861,"Around in all directions it was still as black as tone, but almost above it there burst, suddenly, a circular crack of clear sky, as clear as I have ever seen it, and of an intense deep blue and, through from her, the full moon burned with a luster that I had never seen her use before.",EAP
id25197,"The thing that lay half-folded on its side in a fetid puddle of yellow-green and sticky sticky was almost nine feet tall, and the dog had ripped off all the clothing and part of the skin.",HPL
id04830,I could not make out the words in the shrill voice.,EAP
id05161,"Some miracle could have produced it, but the stages of the discovery were different and probable.",MWS
id26003,Could it be that I shuddered at the conception of my brother's killer?,MWS
id18805,Sensations are great things after all.,EAP
id09043,"I had seen it before, let the footprints say what they can; and where I had seen it, it was better to forget it.",HPL
id18753,"Will not the supplications compel you to look favorably upon your creature, who implores your kindness and compassion?",MWS
id11788,"The same half of disdainful lips and smile of triumph, the same intelligent eyes, the same forehead and brown hair; his own conical fingers and fingers resembled his own.",MWS
id02495,"William Godwin, however, says in his ""Mandeville"" that ""invisible things are the only realities"", and this, everything will allow, is a good example.",EAP
id03822,"It was a soft rain of daylight that woke me from my stupor in the overgrown cut of the railway, and when I stumbled out onto the road I saw no trace of footprints in the fresh mud.",HPL
id06016,"As he moved along the sand, he hit his foot against something and fell to his height on the ground.",MWS
id09884,"Much, long, long, many minutes, many hours, many days, I heard, but I did not dare, oh, pity, miserable, miserable, I did not dare. I did not dare to speak. We have put his life in the grave. I said it's not my senses were sharp?",EAP
id06874,"The same beauty of the Greek climate, during the spring season, added torture to their sensations.",MWS
id12176,"And then he devotedly loved Perdita; the curve of his head, his brilliant curls, the turn of his form were for him subjects of deep tenderness and admiration; as he spoke, his melodious tone entered his soul; soon he softened toward her, comforting and caressing her, and trying to fool himself into the belief that he had never harmed her.",MWS
id23438,"Glass or without glass, I must explore it a little.",HPL
id15771,"During the decade of the nineties he ventured into Satanism, and at every moment eagerly devoured any doctrine or theory that seemed to promise to escape from the narrow panoramas of science and the little constant laws of Nature.",HPL
id24028,"In the tentacles this was observable as a deepening of the greenish tint, while in the tail it manifested as a yellowish appearance that alternated with a sickly grayish white in the spaces between the purple rings.",HPL
id07971,"As things stood, he failed in Calculus D and Advanced General Psychology, though not without hope of regaining lost ground before the end of the term.",HPL
id06731,But soon the dark orb passed from the sun and stopped in the eastern sky.,MWS
id10629,"He lived in one of the sheds, and Sawyer thought he looked unusually worried and tremulous.",HPL
id01292,"Nobody could read the previous scripture now, but things were told by word of mouth.",HPL
id12839,The rest of the rest was the palace of the kings of Mnar and the adjacent lands.,HPL
id18428,"""It does not degrade me in my own eyes,"" she said; ""Poverty has been my nurse for a long time, she is hard, but sincere.",MWS
id03048,"They feared the strangers, but slowly they got used to us; finally helping us enormously when we defeated all the bushes and knocked down all the partitions of the mansion in our search for stalking fear.",HPL
id10165,"There was a solution that he injected into the veins of dead things, and if they were recent enough they responded strangely.",HPL
id02203,"In the end, it is said, the island was converted, nine tenths of it, into a church.",EAP
id19167,"They have no variation of principle in their investigations; at best, when they feel driven by some unusual emergency with some extraordinary reward, they extend or exaggerate their old forms of practice, without touching their principles.",EAP
id19406,In conclusion: I have finished forever with billets doux and I will never find myself without SHOWS.,EAP
id27122,The events that followed immediately upon my arrival at Windsor changed this view of things.,MWS
id20604,"This behavior, I saw clearly, was not very pleasant for Monsieur Maillard; but that gentleman said nothing, and the conversation was resumed by a very thin little man with a big wig.",EAP
id06822,"The 'Hum Drum', the 'Rowdy Dow' and the 'Goosetherumfoodle' stand out, we admit, in bragging, but, at all other points, they give us the 'Lollipop'.",EAP
id00875,"On earth I thought I had done my test well, my last moments became peaceful with the reflection that it was not worth it, but you took away that feeling that My passions were there, everything for me and the hopeless misery that possessed me all love. images of the beauty of my soul Nature was for me like the darkest night if the rays of beauty were once lost in my darkness; it was only to draw bitter tears of hopeless anguish from my eyes. Oh on earth, what consolation is there for misery?",MWS
id02758,"I also got up, and we both remained motionless for a moment, listening as the strange rhythm seemed to take on more and more of a vital quality.",HPL
id04461,"Looking timidly around, as if afraid to be heard, she whispered: ""I discovered tomorrow what it is, today it is already tomorrow before dawn, the foreigners, the Austrians, the mercenaries of my mother, must take me to Germany, to prison, to marriage with anything, except that you and my brother take me, or soon they will be here. ""I was scared of his vehemence and I imagined some mistake in his incoherent history; but he no longer hesitated to obey her.",MWS
id20262,"I never came back, there can not be more'n or people living there now.",HPL
id07191,"I was often tempted, when everything was peaceful around me, and it was the only restless thing that wandered restlessly in such a beautiful and heavenly scene except for some bat, or the frogs, whose rough and interrupted croaking was heard only when I approached . Often, I say, on the shore, I was tempted to plunge into the silent lake, so that the waters closed over me and my calamities forever.",MWS
id08132,"If you mark for a moment, you commit carelessness that results in an injury or defeat.",EAP
id15025,She is approached and invited to enter by an educated and voluble individual at the door.,EAP
id08805,"While considering what course to follow, however, he notices a smooth movement in the barking of the fairies.",EAP
id16683,"The next morning, Lord Raymond visited me early.",MWS
id11361,"With a sigh, he refuses to do so.",EAP
id24762,"So at least he cursed, with a round oath, Professor Rub a dub, and finally thought that the illustrious Von Underduk, while taking his brother's arm in science, and without saying a word, began to make the best of his way home to deliberate on the measures to be taken.",EAP
id12053,"But it can be said that this man lives, and is prevented from making himself known, for fear of being accused of murder.",EAP
id00292,Will you join me?,MWS
id12376,"My departure to Ingolstadt, which had been deferred by these events, was now determined again.",MWS
id00713,"I was a poor unhappy, helpless and miserable; He knew, and could distinguish, nothing; but feeling the pain invade me from all sides, I sat down and I cried.",MWS
id09664,I mention his talk about angles because it suggests something Wilcox had told me about his terrible dreams.,HPL
id11078,"You are afflicted and there is pain in the expression on your face, but it is sweet and gentle.",MWS
id02363,"This did not happen, however, until the course of a fortnight.",EAP
id09981,"In crowded cities, among cultivated plains or in the mountains of deserts, pain is planted abundantly, and if we can pluck one of these noxious weeds, or more, if we can sow a corn seed or plant a white flower instead, that is sufficient reason against suicide.",MWS
id23506,"Then I asked him if he wanted to leave some memory or lock of hair for his family in Germany in case he was rescued, but again he gave me that strange laugh.",HPL
id08981,"I will read, and you will listen to me; and so we will spend this terrible night together. """,EAP
id23671,"""Assuming it's a real gold mistake.""",EAP
id04704,"Once, when the light rain fell, I slid on a barge down a sunless stream under the earth until I came to another world of purple twilight, iridescent arbors and eternal roses.",HPL
id22655,"In this way, we will find that we float without difficulty and without effort.",EAP
id24133,"Upon reviving, he spoke incoherently for a time.",EAP
id01657,They were grass grown and desert.,MWS
id21573,It is enough for me to relate events without analyzing causes.,HPL
id07124,"I'm going to cover the MS. in a bottle, however, and throw it into the sea.",EAP
id25597,Later he could sift through history and extract some kernel of historical allegory; right now I wanted to forget it.,HPL
id10862,But in no way was it more peculiar than in his personal appearance.,EAP
id23649,"Man does not yield him to angels, nor to death completely, except only for the weakness of his weak will. """,EAP
id08250,"In the year, a case of living burial occurred in France, assisted by circumstances that justify the claim that truth is, in fact, stranger than fiction.",EAP
id22948,"A second later, he came out of the abyss and stopped tremulously on a rocky slope bathed in an intense and diffuse green light.",HPL
id05971,"While the sleeper pronounced these last words, in a weak tone, I observed in his face a singular expression, that somehow alarmed me and induced me to wake him up immediately.",EAP
id15676,"We have the very good authority that Mr. Fatquack received no less than sixty-two and a half cents for his last domestic Nouvette, the 'Dish Clout'. ""The collaborators of the number before us are Mr. Crab, the eminent editor, Snob, Mumblethumb, Fatquack and others, but, after the inimitable compositions of the editor himself, we prefer an outpouring of diamond from the pen of a rising poet. who writes about the signature 'Snob' a name of war that we predict will one day extinguish the glow of 'Boz'. """" Snob "", we learn, is Mr. Thingum Bob, Esq., sole heir of a wealthy merchant of this city, Thomas Bob, Esq., and close relative of the distinguished Mr. Thingum.",EAP
id18271,But this hesitation was only momentary.,EAP
id17218,"Dee ""Randolph Carter stopped in absolute darkness and rubbed his eyes with his hand.",HPL
id20804,Others took what was left and ate with drooling delight.,HPL
id25666,"Somehow they managed to live independently with the products of their property, as they occasionally saw lights from distant hills that testified their continued presence.",HPL
id11757,"I saw the sky full of strange flying things, and below them a hellish black city of gigantic stone terraces with impious pyramids thrown wildly to the moon, and demonic lights that burned in unnumbered windows.",HPL
id16378,"The same fault is found in the ""Attempt c."", As we originally saw it.",EAP
id22445,"In addition, a few months have passed since the commission of his crimes, and no one can guess where he has wandered or in what region he can now live. """,MWS
id10205,"""I'm fine,"" he said, ""you fly like a pig, you go zit dare and you do not zee ere zit ere, and I, zay, doo, you mosh pe pigger vool ace de goose, vor to dispelief vat iz print in print.",EAP
id05396,"As no resistance was offered, beyond shouts and screams and a rooster, to the intrusions of the group that was outside, the ten windows opened quickly and almost simultaneously.",EAP
id03052,We had started silently from the village because of the reporters who were still lingering after the panic a month before the nightmare's death.,HPL
id19712,"Thus it was that, by a genius master stroke, in the end I consummated my triumphs ""putting money in my bag"", and so it can be said truly and justly to have begun that brilliant and risky career that made me illustrious, and that now allows me to say, with Chateaubriand, ""I've made history"", ""I'm in history"".",EAP
id20830,"I am not sure from what point of view the writer in question examined him, or at what moment; but it could not have been from the summit of Helseggen, nor during a storm.",EAP
id18544,"I had a small notion of how the impressions of thought could, if transmitted successfully, arouse an intelligent response in my brain; but I was sure I could detect and interpret them.",HPL
id27836,"By nightfall, the gale had diminished noticeably in violence, and while the sea sank, it still harbored the faint hope of saving us in the boats.",EAP
id12366,"His clothing was spattered with blood and his wide forehead, with all the features of his face, was dotted with scarlet horror.",EAP
id00691,"If I did not see it, Rowena.",EAP
id25187,The cries and struggles of the old woman during which the hair was pulled from her head had the effect of changing the probably peaceful purposes of the Ourang Outang into those of anger.,EAP
id22001,"Gifted and learned, he received the highest honors at Oxford and it seemed he would redeem his family's intellectual fame.",HPL
id08165,"A party, of which he formed one, landed in Borneo, and went inside on a pleasure excursion.",EAP
id13823,"""Precisely, the one went to the east and the other to the west, jade, and both have traveled the world enough.",EAP
id20970,"Curiously, they seemed to have been chiseled disproportionately with their scenic background; because one of the creatures was exhibited in the act of killing a whale represented as a little bigger than him.",HPL
id15049,"Your own delicacy will not allow you, I'm convinced, to try to track me down.",MWS
id23253,"He executed, says Brewster, all the movements and natural gestures, ate and drank greedily, performed all the rapid movements of the head and throat that are peculiar to the duck, and how he blurred the water he drank with his beak.",EAP
id09943,"I wandered forever for these lovely solitudes, picking flower after flower, and it was my tutta, singing as it used to the wild melodies of the country or occupied by pleasant daydreams.",MWS
id17388,"""No, nothing peculiar,"" I said; ""nothing more, at least, than what we both saw in the document"".",EAP
id21277,"It was extremely strange, even when frightening and terrifying things were common, to find such a disoriented scene after such overwhelming events; and we moved under the leaden, dark sky with that tragic zeal without direction that results from a combined sense of uselessness and need for action.",HPL
id02141,"And now, for the first time, my memory records the verbal discourse; Warren addresses me at length with his melodious tenor voice; a voice singularly unperturbed by our incredible environments.",HPL
id16614,"We assume that the present absence is a phenomenon of the same nature, and that, at the expiration of a week, or perhaps a month, we will have it between us again "".",EAP
id17823,"But again, why has this impediment occurred?",EAP
id17997,"Meanwhile, the balloon rose like a lark and, flying far above the city, finally slid silently behind a cloud similar to the one that had so strangely emerged, losing itself forever before the wondering eyes of good citizens. of Rotterdam.",EAP
id10423,"But if his face was sadder, his voice was more cheerful than his sister's, especially when addressing the old man.",MWS
id06365,"I took the night train to Arkham, and the next day I talked long and hard with government officials; a process that I then repeated in Boston.",HPL
id21286,Are there other beings of rudimentary thought than man?,EAP
id23909,She became capricious; his gentle conduct towards him was exchanged for harshness and repulsive coldness.,MWS
id03733,Life was then brilliant; I began to learn to have hope and what brings a despair more bitter to the heart than the hope destroyed?,MWS
id20316,"Soon, however, I got used to it, and my restlessness vanished.",EAP
id10508,"I was too exhausted to speak, so I just looked at him imploringly.",EAP
id18765,"On the upper stone lay a white petticoat; in the second, a silk scarf.",EAP
id03352,"All he did, however, was stand in a corner by the fireplace, and sing incessantly with all the force of his voice, ""Cock doodle dooooooh"" And now came the climax drama catastrophe.",EAP
id14488,"I did not hide anything, I felt that I had no right to hide anything of his trusting affection.",EAP
id06458,"The chimneys are large and deep, with ferocious dogs of twisted-looking fire.",EAP
id23516,"From the car below, you know that the perspective is not so complete, you can see little vertically.",EAP
id07063,"The stars came out, casting their ineffective flashes upon the light of the widowed earth.",MWS
id24867,"But before my fears could crystallize into action, I had fallen asleep and contemplated in a dream the city of the valley, cold and dead under a cloak of dreadful shade.",HPL
id27325,"But now it is known that, in the same period, or in the same period in which the child is supposed to have been murdered, an outrage of a similar nature to that suffered by the deceased is perpetuated, although less in extension. by a gang of young ruffians, about the person of a second young female.",EAP
id08205,"Good evening, my sister.",MWS
id22935,"He had once been a great dandy, and people said he still wore finery with an overcoat of the Edwardian era, curiously adapted to certain deformities.",HPL
id27138,He spoke quickly and unevenly.,EAP
id25952,"Some of them were sealed and intact, but others had almost disappeared, leaving the handles and the silver plates isolated among certain curious piles of white powder.",HPL
id12893,But revenge kept me alive; I did not dare to die and leave my adversary in being.,MWS
id21740,The night closed and it started to rain.,MWS
id04299,"""I'll tell you in a few words, but before we begin, let me warn you that this is a matter that demands the greatest secrecy, and that I should probably lose the position I now have, if I knew I trusted it.""",EAP
id06154,"I was scientifically interested in those dolphins; because although the ordinary Delphinus delphis is a cetacean mammal, unable to subsist without air, I observed one of the swimmers up close for two hours and I did not see him alter his submerged condition.",HPL
id17783,"Down, down, down came, getting closer.",EAP
id19212,I often thought that I would return at once and take you with me to a fertile island where we should live in peace forever.,MWS
id25356,"However, do not misunderstand me.",EAP
id02818,"It seemed that he was often absent from his bed, and that the man in the room below remarked the creaking of his apartment at certain hours of the night.",HPL
id24433,The cold is nothing more than nothing.,EAP
id07636,"I do not know why my dreams were so wild that night; but before the waning and fantastically gibbous moon rose far above the eastern plain, I was awake in a cold sweat, determined not to sleep any more.",HPL
id21660,"Strangers and Tegeans were horrified, looking from the wreckage to the great, sinister tree whose appearance was so strangely human and whose roots came so strangely to the sculpted tomb of Kalos.",HPL
id26556,With me there were two faithful and muscular men whom I had sent when the time came; The men associated me for a long time in my frightful explorations due to their peculiar physical state.,HPL
id23303,"When I thought of these expressions, on the part of my friend, I confess that I felt indescribably baffled.",EAP
id18051,"Now, on our Maisons de Sante, it is clear that some ignorant people have deceived you.",EAP
id03400,"However, when I asked them what relationship with France or what language the house could have, they confessed frankly baffled and ignorant as I was. Archer knew nothing, and all Miss Harris could say was an ancient allusion to her grandfather, Dutee. Harris, I had heard, could have shed some light.",HPL
id04987,"But his wife had told him he found a funny tin thing in one of the beds when he fixed the rooms at noon, and maybe that was it.",HPL
id07250,"In front of the entrance, and raised a little above his companions, sat a character who seemed to be the president of the table.",EAP
id13671,The weather was warm and he was buried with indecent haste in one of the public cemeteries.,EAP
id07986,"It was only when he was absent from me that his passion subjugated him, that he closed his hands, frowned and with a haggard expression he called death to his despair, deliriously violent, until he collapsed and did not revive until I joined he.",MWS
id11404,"He is calm ""calm as a smile of Lady Bury"".",EAP
id10584,"The neighboring houses, it must be added, seemed completely free of the harmful quality.",HPL
id04258,"He spoke some words out loud, and the young man joined her, who also expressed surprise.",MWS
id10314,"But my revenge was safe, sudden and complete.",EAP
id04756,The place was an old cemetery; so old that I trembled before the multiple signs of the immemorial years.,HPL
id09544,It was dark all dark.,EAP
id15964,"Abused, humiliated to the dust as I was then, it is likely that I would have been offended by this irritating language by immediate personal violence, had not all my attention been arrested at this moment for an act of the most astonishing character.",EAP
id18054,The codified population.,EAP
id07549,"Sensing Raymond's weakness, he feared the negative consequences of crowd pressure on his landing.",MWS
id14090,"They had shape, did not this star image show it?",HPL
id02099,"""I do not know,"" said the man, ""what is the custom of the English, but it is the custom of the Irish to hate the villains.""",MWS
id14205,The night of the first revelation was sensual.,HPL
id11845,"The squatters there, mostly primitive, but of good character, descendants of Lafitte's men, were in total terror of an unknown thing that had been stolen from them at night.",HPL
id10553,"The countenance was incredibly beautiful Those big luminous eyes that the proud Greece sniffs those dark and exuberant curls ""Ah"" I said, exultant to myself, ""this is indeed the talking image of my beloved"" I turned backwards and discovered the words ""Eugenie Lalande was twenty-seven years and seven months old. """,EAP
id17168,It is good that no explanation reaches them.,HPL
id11798,"Some were realists of prejudice and ancient affection, and there were many moderately inclined who feared both the capricious tyranny of the popular party and the inflexible despotism of the aristocrats.",MWS
id13416,"Men made dangerous journeys to possess the splendid trifles, gems, and gold of the earth.",MWS
id21998,"For me, however, I was mentally discussing certain topics that had formed matter for the conversation between us in an earlier period of the night; I am referring to the matter of the Rue Morgue and the mystery that accompanies the murder of Marie Rogêt.",EAP
id01165,"The worst for a while was keeping Joe Mazurewicz silent; because the restless announcer would not remain sober, and was constantly complaining and muttering spectral and terrible things.",HPL
id25775,"With respect to the grass that 'grew around some of them', it is obvious that the fact could only have been ascertained from the words, and therefore from the memories, of two small children; for these boys they removed the items and took them home before a third party had seen them.",EAP
id18603,"ah if, in general, I think it is better that you not be so severe with the poor, do not whip it, Jupiter can not stand it, but can not you get an idea of ​​what has caused this disease, or rather of this change? of conduct?",EAP
id17340,"Was it right, for my own benefit, to inflict this curse on the eternal generations?",MWS
id11513,You yourself fell ill and went to the grave; and there your constant Una followed you quickly.,EAP
id15162,"For a few moments, I watched with delight his dark eyes, bordered by deep lashes, and his lovely lips; but then my anger returned; I remembered that I was forever deprived of the delights that such beautiful creatures could bestow and that she, whose resemblance I contemplated, upon considering me, would have transformed that air of divine benevolence into an expression of disgust and aversion.",MWS
id07198,The police are to blame for not having achieved the slightest twist.,EAP
id06143,"My friend was more forced than I had suspected, since before this touch of harmless theatricality, he began neurotically far from me and in fact cried out with a kind of gasp that released a tension of previous repression.",HPL
id24190,"I can not describe the delirious delight with which I abandoned political fights at home and the physical ills of distant countries, to my beloved home, to the chosen abode of goodness and love; to peace, and to the exchange of all sacred sympathy.",MWS
id07439,His passage to power had been painful for both.,MWS
id26582,Be little or nothing better than a large pocket bag upside down.,EAP
id14583,That this could be achieved without loss of life was in many cases conceivable.,HPL
id24883,"""Merrival,"" I said, ""we have seen you for a long time, you must return to Windsor with me."" Lady Idris wishes to see you, you will not reject her request to come home with me. """,MWS
id02780,"Such were the idle tales that had caused the villagers to leave Kilderry, and when I heard them I was not surprised that Denys Barry had refused to listen.",HPL
id09575,"In his amendment, he proposed that an exception be made in the bill in favor of anyone claiming the sovereign power in law of the counts of Windsor.",MWS
id05128,"In Kate, however, he had a firm friend, and he knew it.",EAP
id08915,"Monsieur Le Blanc did not ignore the advantages derived from the assistance of the fair to Marie in her perfumery; and his liberal proposals were accepted with enthusiasm by the girl, although with a little more hesitation on the part of the lady.",EAP
id01993,"Something that was beyond his experience was obviously to face them, from what they could see, the emptiness below was infinite.",HPL
id15464,"Remains of Them, he said that the Chinese immortals had told him that they were still found as cyclopean stones on the islands of the Pacific.",HPL
id05017,"One by one, these symptoms hit me; I convinced myself that the moment I wanted so badly was about to arrive and that I was dying.",MWS
id06011,"In the tower of the great temple, the priests held feasts, and in the pavilions without the walls, the princes of the neighboring lands rejoiced.",HPL
id25049,We said goodbye to them at the Protector Palace.,MWS
id15435,"The workers were not as happy as they could have been, since most of them seemed restless from some dream they had had, but they tried in vain to remember.",HPL
id14567,"Since the original publication of Hans Pfaall, it seems to me that Mr. Green, of the notoriety of the Nassau globe, and other late aeronatants, deny Humboldt's assertions, and speak of a decreasing inconvenience, precisely in accordance with the theory promoted here. in a simple spirit of jokes.",EAP
id22069,"There was a formula, a kind of list of things to say and do that I recognized as something black and forbidden; something of what I had read before in furtive paragraphs of abhorrence and fascination mixed by those strangers and ancient convulsions in guarded secrets of the universe whose decomposing texts I loved to absorb.",HPL
id05360,"Touching the derivation of the name Vondervotteimittiss, I confess to myself, with regret, equally guilty.",EAP
id06231,"Suddenly, and by an inconceivable impulse, I was intensely filled with personal interest in what was happening.",EAP
id07799,"I saw Lord Raymond in his charger; a small company of officers had gathered around him; and behind it there was a promiscuous crowd of soldiers and subalterns, their lost discipline, their weapons thrown aside; Music did not sound, banners were not broadcast.",MWS
id19080,"A wave of almost abnormal horror invaded me, and invested with a terrible but inexplicable singularity, the flashlight glimpsed the traces of dust made by the intruder who had lately tried my door from this room.",HPL
id20051,"He was grateful that the windows were too high to allow them to peek out, and drew the dark curtains carefully over each one.",HPL
id11645,"It is through the spirit of this principle, if not precisely through your letter, that modern science has resolved to calculate on the unforeseen.",EAP
id18035,He said that he had noticed me several times during my wanderings; and I inferred that it seemed to him to love the vestiges of previous years.,HPL
id08830,"But that was the look of Crawford Tillinghast on the night his half-coherent message brought me to his door after my weeks of exile; such the specter that trembled when he admitted me, candle in hand, and furtively looked over his shoulder as if fearing invisible things in the old and lonely secluded house of Benevolent Street.",HPL
id06730,"This couple, rejected by all honest people, was suspected of the most horrible practices.",HPL
id21826,All the friends of the former queen were his friends; Not a week passed that I did not have consultations with her in Windsor.,MWS
id15860,"We come, ""he exclaimed, jumping forward,"" why should we wait?",MWS
id01769,"I pressed it against my lips, while the harsh soldiers gathered around, crying over this prey worthy of death, as if repentance and interminable lamentation could illuminate the extinguished spark or call to its shattered prison of flesh the liberated spirit.",MWS
id23670,Everything I remembered of a young classic came to my lips when the horrors of the situation aroused my deepest superstitions.,HPL
id14163,"""Oh, my father!"" I said, ""how little you know me.""",MWS
