id,text,author
id18418,Ryland had shown that he preferred him.,MWS
id18156,"As it was, the generous nature of the sweet girl was awakened to defend, and to band together with my despised cause.",MWS
id02691,"Nevertheless, I soon subdued all my fears of my growing curiosity and fascination.",HPL
id25374,"I think it is right to premise so much that the incredible story I have to tell is to be regarded as the raging of a crude fantasy, rather than the positive experience of a mind to which the fantasies of the imagination become a dead letter and a nullity.",EAP
id05144,"Goodbye, I have to leave you now for a few hours.",MWS
id10065,"I answered in a calm voice, but how far from rest was the thought that resulted from my silent words: ""I can never agree that Lady Idris is united to someone who does not love her."" ""Because you love her yourself.""",MWS
id15537,"One night, when I sat half-stoned in a cave of more than infamy, my attention was suddenly directed to a black object resting on the head of one of the giant barrels of gin or rum that was the main furniture of the apartment.",EAP
id01601,"The old beetles, leaping from the crouching position in which he had hitherto been, jumped at the young man, and thrust out of his hands the uplifted glass, almost simultaneously attacking the tray with bottles and glasses and the contents with his mop on the ground a confusion of perfume and broken bottles and sugars scattered.",HPL
id25639,"Oh, dear sister, how can I answer this question?",MWS
id08572,"They did not see that good and evil and beauty and ugliness are but ornamental fruits of perspective whose only value lies in their connection to the coincidence that our fathers think and feel, and whose finer details are different for each race and culture.",HPL
id07483,"Outsiders visit Dunwich as seldom as possible, and for a while the horror has been torn off all signs pointing to it.",HPL
id13711,"Later, because of its sheer impressiveness, it had found an unconscious expression in dreams, in the bas-relief, and in the horrible statue that I now saw; so that his oath on my uncle had been a very innocent one.",HPL
id05988,"When the dead man was thrown overboard, two incidents occurred that caused great unrest in the crew.",HPL
id19957,"""The actual distance of the moon from the earth was the first thing noticed.",EAP
id07948,"He is perhaps the really energetic man who lives now, but only when no one sees him.",EAP
id04446,"And the heart of this conspiracy was in the street, whose crumbling houses teemed with strange creators of discord and sang with the plans and speeches of those who longed for the appointed day of blood, flame and crime.",HPL
id18998,"Wal, even though I have not told anyone about it, I'm going to you. You still have a listen, boy, that's what I've never told anyone. , , ,",HPL
id23688,"Thus, this ascending spirit, which had aroused interest and high expectations among all who knew and valued it, became as it were extinct.",MWS
id19453,"Dr. Moneypenny says S. is old, and DUK spells duck, but it does not mean that SDUK stands for Stale Duck and not for Lord Brougham's company, but then Dr. Moneypenny such a strange man that I'm never sure if he tells me the truth.",EAP
id20832,The neglected and neglected son of Verney was on the eve of being connected by a golden chain to the mechanism of society and to enter into all duties and inclinations of life.,MWS
id03904,"There is certainly a strange kind of streak in the Innsmouth people, today I do not know how to explain it, but it somehow makes you crawl.",HPL
id27623,Only the noise of street cars in the transit below proved serious annoyance.,HPL
id18518,"The foreigners we had among us, who had fled the plague in their own country, now saw their last asylum attacked; and, afraid to make them chatter, they described to greedy hearers the misery which they had seen in cities visited by misfortune, and gave terrible accounts of the insidious and incurable nature of the disease.",MWS
id00264,"This was Darius Peck, the non-connoisseur whose grave was not far from the grave.",HPL
id04527,"However, the words ""jewel"" and ""bijou"" used in my composition seemed to me to be a bit weaker and seemed to me to be inadequate.",EAP
id25091,Elisabeth's heartbreaking eloquence could not free the judges from their firm belief in the criminality of the saint.,MWS
id21902,"The poor animal recognized me, licked my hand, crept close to his master and died.",MWS
id14761,"He saw that from the point of view of the party above and behind the unit, Rice had an excellent chance of spreading the powerful powder with amazing effect.",HPL
id13506,"Sometimes he and Paul Choynski and farmer Dombrowski thought they were seeing the light coming from the cracks in the sealed loft above the young man's room, but they had all agreed not to talk about it.",HPL
id06463,"He stayed there for a long time, looking over the bright harbor, where the waves sparkled under an unfamiliar sun, and where the galleys rode across the water from far away.",HPL
id26865,He loved her passionately and her tenderness had a charm for him that would not allow him to think of anything but her.,MWS
id23281,"The poet says that during the hours before dawn he saw dirty ruins, but indistinct in the light of the arc lamps; that over the wreck there rose another picture in which he could see moonlight and beautiful houses and elms and oaks and maples of dignity.",HPL
id08573,"Pratol that day, last year, to say goodbye. """,EAP
id27522,"Through his confusion, a voice sounded, and he returned to familiarity after many years.",HPL
id04827,But I can not possibly grasp the details of this terrible secret.,EAP
id03124,"If you really say that, my questions will be answered and all my doubts fulfilled.",MWS
id20344,"For the nebulous remarks about a nameless, unsuspected race of jungle hybrids, he had a peculiar sense of mingled terror and attraction; He speculates on the possible basis of such a fantasy and tries to shed light on the recent data that his great-grandfather and Samuel Seaton have collected in the ongas.",HPL
id22337,"I saw the yellow, cross-eyed people of that city, dressed in orange and red, dancing madly with the fiery kettle drums, the clattering of the obscene crotala, and the mad moans of muffled horns, incessant mourning rose and fell like the waves of an unholy one Sea of ​​bitumen.",HPL
id13917,I did it until life was a long way off and I became one with the moles and maggots of the night.,HPL
id03481,"You men know that these Whately's wizards were good, this thing is a sorcery thing and must be laid down in the same way.",HPL
id01032,"We can not count on his powers like those of an engine; and though an impulse with a power of forty horse draws on something ready to yield to one, but in consideration of the calculation, the motion is not effected.",MWS
id10539,"That same evening, I fell to my knees at my father's feet.",EAP
id15548,Her voice was stifled by sobs.,MWS
id09639,"When the poor girl was accused, she confirmed the mistrust highly by her extreme confusion of sorts.",MWS
id20891,"There are six lights, as we said earlier.",EAP
id19038,I dare not speak of his methods in the intervening five years.,HPL
id15661,"After a while, he became noticeably unbalanced, stared for hours at his ivory image, weaving fantastic stories about the lost and forgotten things under the sea.",HPL
id05985,"One day at noon, after a deep sleep in a whiskey debauchery at about five o'clock the previous afternoon, the man had awoke most suddenly; With howls that were so terrible and unearthly that they brought several neighbors to his hut, a filthy stable where he lived with a family as indescribable as himself.",HPL
id23398,"Dr. Houghton drew shrunken eyelids over his glassy, ​​gray eyes as the tumult of the birds quietly silenced.",HPL
id15463,"I had been traveling for some time in search of certain genealogical data among the people of the Miskatonic Valley; and from the distant, insidious, and problematic nature of my course, had found it convenient to use a bicycle despite the delay of the season.",HPL
id07204,"This challenge is accepted, a small table is prepared for the opponent and placed close to the rope, but on the side of the spectator, and placed so as not to prevent the company from getting a full view of the machine.",EAP
id02290,Chapter Clerval then put the following letter in my hands.,MWS
id16034,But could I meet this demand fairly or even in the possibility?,MWS
id15444,The possession of these treasures has pleased me very much; I kept studying and engaging in these stories while my friends were busy in their ordinary professions.,MWS
id06305,"The whole company started to get up immediately, and with the exception of me and Ritzner, she left.",EAP
id11822,"There, the sprouts of a victorious race flourished, indeed, free from the limitations of their fellow men, but cowered in horrific slavery to the bleak phantasms of their own thoughts.",HPL
id18109,"Soon after, I said goodbye.",EAP
id20218,Maybe Gilman should not have studied so hard.,HPL
id12000,Everything that had been bothering me for so long was suddenly despicable.,MWS
id18949,"It was in the house of Dexter, in the northern part of the city near the present junction of North Main and Olney Street, on the occasion of the March attack of Canonchet, during the war of King Philip; and the ingenious Sachem, immediately recognizing it as something of singular respectability and dignity, sent it as a symbol of connection to a faction of Pequots in Connecticut with which he negotiated.",HPL
id11440,"The food lover had prepared me for it, but the reality left me confused and worried.",HPL
id04879,A word with some outsider was a relief to him.,HPL
id12200,"The ""Goosetherumfoodle"" deeply regretted this very natural accident and also promised the introduction of the real ""Hey Diddle Diddle"" in the next issue of the magazine.",EAP
id11113,"But after all, the attic was not the worst part of the house.",HPL
id15019,"There are the stately avenues and retirement of Versailles; Italian terraces; and a mixed old English style, which has some relation to the interior Gothic or English Elizabethan architecture.",EAP
id01746,A murmur of surprise and horror ran through the assembly.,MWS
id23261,I decided to be more careful and reserved.,EAP
id17214,"With the help of these we then engaged in dreams that read, write or talk until we are warned by the clock of the arrival of true darkness.",EAP
id22079,"And do I dare to ask you to do my pilgrimage, to endure the difficulties that I have endured?",MWS
id05931,"You were afterwards praised as the benefactors of your species, your names revered as brave men who met death for honor and the benefit of humanity.",MWS
id07972,"She thought it was good to enforce his own will, but she wished that the will was understandable to the crowd.",MWS
id27092,"He would stutter and steam, explode into Sesquipean exhortations and strange oaths, enlivened by a terrible seriousness that made more than a drugged mind shudder in the crowded room.",HPL
id00861,"I must go, Lionel the gods will do it; and I have to.",MWS
id23866,"For a moment the ship was spotted by a sharp and blinding green cloud, and then there was only one poisonous, aft seething; where God in heaven recombined the isolated plasticity of this nameless heavenly brood nebulously in its hateful original form, as its distance widened every second as the alarm gained in strength through its increasing steam.",HPL
id22146,"Born at light-measuring nine months after May night, when the conversation about the strange earth noise became clear to Arkham. What was going on in the mountains, the May Night?",HPL
id20207,"I said nothing: everything was quiet except for the sound of the sea, which grew louder and more terrible.",MWS
id07704,"He showed unprecedented malice and selfishness in evil; he destroyed my friends; He devoted himself to exterminations that possessed exquisite sensations, happiness, and wisdom; I do not know where that thirst for revenge might end.",MWS
id00870,"I inquired about the way to the hostel, but nobody answered.",MWS
id22516,"So yesterday was yesterday with me yesterday, with you is the day Sunday, and so will be Sunday at Pratt tomorrow.",EAP
id10230,"I knew well that if someone else had communicated such a relationship with me, I would have thought it madness madness.",MWS
id15500,"The expression on his features was extremely repulsive and immediately enjoyed death, bestiality and malice.",HPL
id01806,"I've been trying to make fun of myself, young sir, do not forget everything I've done, was the look on the screen, before I dumped the sheep to kill the market, was even funnier when she looked at him Humans now sank very low and sometimes became so weak that his words were barely audible.",HPL
id07535,"A chess player, for example, does one without effort at the other.",EAP
id23510,"He was a Turkish merchant and had lived in Paris for many years when, for some reason I could not learn, he became obnoxious to the government.",MWS
id16137,"He could not remember seeing the original of this thing except in his own dream relief, but the outlines had imperceptibly formed under his hands.",HPL
id22092,"That I had previously overestimated our depth, I was sure; But still we have to be deep enough to make these phenomena remarkable.",HPL
id23734,"These churches were very strange, all forcibly rejected by their respective denominations elsewhere, and obviously used the strangest ceremonies and ecclesiastical vestments.",HPL
id21366,There was a rope around the animal's neck.,EAP
id23146,"For many days, I long to reveal the mysterious premonitions that burden me, though I'm afraid you'll mock them.",MWS
id18801,"The grand jury rejected the bill when it was proved I was on the Orkney Islands at the time my friend's body was found; and two weeks after I was released, I was released from prison.",MWS
id10339,For three months I was busy in this task.,MWS
id10473,You are not asking me correctly.,EAP
id08207,"Our ship was a beautiful ship of about four hundred tons, copper mounted and built in Malabar teak bombay.",EAP
id08402,"All of a sudden Barzai disappeared from Atal's sight and climbed a hideous cliff that seemed to bulge outward, blocking the way for any climber not inspired by the gods of the earth.",HPL
id12204,"From the moment Perdita had recovered enough to make a plan, she had laid one she was about to follow.",MWS
id22327,"The words ""strange"" ""singular"" and other similar expressions aroused my curiosity.",EAP
id03862,"A wild foliage, previously completely unknown, broke out on every vegetable thing.",EAP
id02548,"Finally, after a suggestion from my uncle, I decided to seek the post nocturnal; and a stormy midnight ran the rays of an electric torch across the moldy ground with its weird shapes and distorted, semi-phosphorescent mushrooms.",HPL
id24863,The disillusionment had been gradual.,HPL
id13587,A middle-aged man comes from unknown parts of the city.,EAP
id11870,"It would have been blasphemous to leave such bones in the world, so I went back with a sack and brought her to the grave behind the house.",HPL
id18979,"It was, indeed, somewhat familiar because the unusual part of the usual terrestrial scene was superimposed, just as a cinematic view could be thrown on the painted curtain of a theater.",HPL
id05493,"This old woman had reached her hundredth year; her skin was shriveled, her figure was crooked and lost in utter alienation; but as she continued to live from year to year as she lived much younger and stronger, she felt as if she would live forever.",MWS
id00632,"I began to get restless and worked hard, for I truly believe that the idiots believed I had entered into a deal with the devil, and what I did now was no better than it should be.",EAP
id05526,"The Persian, Arabic, and Sanskrit languages ​​occupied his attention, and I was easily induced to begin the same studies.",MWS
id14735,"Opposite the large window was a huge Dutch fireplace with scripted tiles depicting the prodigal son, and across from the narrow window was a roomy bed built into the wall.",HPL
id26244,"Here I can even stop to repinen, and add my belated approval to the decree that has taken him from me.",MWS
id15356,"I mean Moissart and Voissart; and what it's all about, I mean Croissart and Froisart, if I just think of it.",EAP
id25487,"Guiless himself, Adrian feared no deception.",MWS
id21537,"Thus, while Raymond was lost in visions of power and glory, rejoicing in the total dominion over the elements and the mind of man, the territory of his own heart escaped his attention; and out of this unthoughtful spring arose the mighty river, which overcame his will and brought into the unconscious sea, glory, hope, and happiness.",MWS
id03544,"He is irretrievably crazy. """,MWS
id06719,"Zaffre, digested in aqua regia and diluted with four times the weight of water, is sometimes used; a green hue results.",EAP
id09103,"""At ten o'clock I found that I had very little to deal with my immediate attention.",EAP
id01511,"The person of the stranger, under this title, who was still a stranger to the whole world, made me count the stranger's person to these subjects.",EAP
id04936,"As for passing, no language can be more explicit.",EAP
id09862,"I have never had a terrible night behind me on this terrible night, and in my whole life I never see one of them.",HPL
id04232,"Rocky outcrops and rocky outcrops allowed a slight descent, while after a fall of a few hundred feet, the subsidence was very gradual.",HPL
id06559,"His chief joy, however, was found in the review of an extremely rare and curious book in the Quartgotik the Handbook of a Forgotten Church of the Vigiliae Mortuorum secundum Chorum Ecclesiae Maguntinae.",EAP
id06592,This wall had gates of iron.,EAP
id05966,"For our own purpose, if not for the sake of justice, it is essential that our first step is to determine the identity of the body with the Marie Rogêt that is missing.",EAP
id06320,"Twelve years after his title, he married the daughter of his gamekeeper, a person supposedly a Gypsy, but before his son was born, he joined the navy as an ordinary sailor, completing the general disgust his habits and mesalliance had begun.",HPL
id07346,A spectator would have thought of Francis and Charles.,EAP
id05357,"They only consider their own ideas of ideas; and in the search for everything hidden, just point out the modes in which they would have hidden it.",EAP
id08784,"Was there really an anarchy in the sublime universe of Adrian's mind, did the madness distribute the well-ordered legions and was he no longer the master of his own soul?",MWS
id15638,"It leads them to truth-telling until the time comes when they will be fit for the journey through the universe, which all will one day have to say goodbye. And now, gentlest reader, I beg for leniency I am a being too weak to accept the words of Diotima their incomparable wisdom heavenly eloquence.",MWS
id02734,I stumbled on for some time as I stumbled and fell.,EAP
id20410,"I had the feeling that these walls and overhanging gables made of moldy brick and fungus-like plaster and wood with fishy, ​​eye-like, diamond-blasted windows, the grinning, could scarcely refrain from pushing me and crushing me. , ,",HPL
id22885,"Walls, pillars and architraves of living fire blazed at the spot where I seemed to float in the air; up to an infinitely high vaulted dome of indescribable splendor.",HPL
id07631,"Carefree care, low work, and pain that is small in itself, but too gigantic for our exhausted strength, should not be part of our ephemeral existences.",MWS
id09249,"The villages were decorated with triumphal arches during the day and with lamps at night; Tapestry blew out of the windows, the floor was sprinkled with flowers, and the name of Raymond, associated with that of Greece, was repeated in the evive of the peasant crowd.",MWS
id21187,"The statue must be of great size and cunning craftsmanship, for it was to make a wonder of the nations and a destination of travelers.",HPL
id09574,"However, they firmly and respectfully indicated their refusal to rethink the gulf or even continue working in the mine until it could be sealed.",HPL
id15935,"It had been underfoot in the morning; In the afternoon he found himself in the southeast, and now it was about south, but turned west.",HPL
id04563,"I can see it a bit if I make the Voorish sign or blow the powder of Ibn Ghazi on it, and it's almost like May Eve on the hill.",HPL
id01286,"From his large collection of strange, rare books on forbidden topics, I have read everything written in the languages ​​of which I am a master; but these are few compared to those in languages ​​that I can not understand.",HPL
id04305,"Argyropylo was dangerously wounded early in the day, and Raymond took command of the entire army.",MWS
id07370,Mr.'s article concludes with the following words.,EAP
id05980,"This time, however, they seemed to go out of fast approaching people.",EAP
id04442,"The simple character of those inductions by which he unraveled the mystery has never been explained to the Prefect or any other individual, even to myself. Of course, it is not surprising that the matter was regarded as little less than a miracle, or that Chevalier's analytical skills have brought him intuition.",EAP
id03337,"We all know what is meant by ""damned with low praise,"" and on the other hand, who could fail to recognize the covert purpose of the ""daddy"" whom he glorifies with feeble abuse?",EAP
id02246,"His main themes were those of the day, and nothing that came from him made me suspect his scientific achievements.",EAP
id01821,"I paint in the basement, where the inspiration is the thickest, but I've set up other rooms on the ground floor.",HPL
id25753,"However, she was dressed in exquisite taste, and then I had no doubt that she had captivated my friend's heart through the more constant graces of intellect and soul.",EAP
id09202,My pressure knocked the spotter out of action as the thing closed as I pushed so that I could drop the well-conditioned bolt as with the other door.,HPL
id13561,"Every face but one showed nobility and awe, but this one reflected the mockery of the pit.",HPL
id27728,"How delicious for me were the words of his letter that occupied me: ""I can not tell you,"" said it, ""how passionately I would like to see my Mathilda.",MWS
id17442,"Schlumberger suddenly became ill, and during his illness there was no exhibition of the chess player.",EAP
id26442,"Should I go alone, or will you accompany me? """,MWS
id13569,"She had been deeply and permanently impressed, in her own youth, by the horror of being distracted by the fall of a man with whom she had been engaged for a while.",HPL
id04615,"The City Council are all very small, round, oily, intelligent men, with big saucer eyes and thick double chin, and have their coats much longer and their shoe buckles much larger than the common inhabitants of Vondervotteimittiss.",EAP
id24240,"On that occasion, he crept in as usual, lit matches that had been armored out of the living room, and went through the last fissure with a zeal that even he found difficult to explain.",HPL
id13879,"At this point, after a series of sweeps, it turned at a right angle and followed a generally southern direction, which wound until it lost itself in a small lake of irregular shape, though roughly oval, that near the bottom End of the valley.",EAP
id19553,"Flowers, in fact of splendid colors and fine smell formed the only mere decoration of the apartment.",EAP
id13312,"Until now, my wild habits had not done me any radical nonsense; My physical powers had grown and flourished under their influence, and my mind, which was subject to the same discipline, was permeated with all tenacious virtues.",MWS
id12113,"""Let us now, in imagination, transport this chamber.",EAP
id02957,"The game became fantastic, delirious and hysterical, but held to the utmost the qualities of the highest genius that I knew possessed of this strange old man.",HPL
id04948,The anniversary was the elevation of Raymond to the office of the protector at hand; and it was customary to celebrate this day with a splendid feast.,MWS
id12042,"Their roots, an ugly sight, were glued to fragments of the flesh of the scalp, a sure sign of the tremendous power that was exerted on the uprooting of perhaps half a million hairs at once.",EAP
id00405,"We could not have withstood the strong winds of yesterday; but if we ascend, we might be out of his influence, if necessary.",EAP
id20448,"He rode to S right after breakfast and said he would not be back in town for a week. """,EAP
id25881,"As I spoke, a dark darkness spread over my listener's face.",MWS
id02154,"Many nights, at midnight, when the whole world was asleep, it has risen from my own bosom, and with its terrible echo has deepened the horrors that have distracted me.",EAP
id01179,Exactly this should be the case if we assume that a comet's resistance will be experienced by an extremely rare etheric medium permeating the regions of its orbit.,EAP
id19993,Whether a modern student could ever gain similar powers from mathematical research was yet to be seen.,HPL
id08582,"He had been impressed by the strength and beauty of the unfortunate Greek; and as her constant tenderness unfolded towards him, he inquired with astonishment by what act he had earned that passionate and unrequited love.",MWS
id26915,"She was not at all like any of her children; her black and sparkling eye, lit with pride, was utterly unlike the blue glitter and sincere, benevolent expression of Adrian or Idris.",MWS
id21321,"Again I am a lonely man; and again, as in my early years, I will become a wanderer, a fortune-teller.",MWS
id16774,I withdrew the key and stepped back from the depression.,EAP
id02635,I was like a lonely place surrounded by mountains enclosed by steep black precipices. where no heat ray could penetrate; and from which there was no exit to sunnier fields.,MWS
id16894,Namby Pamby Art has ever heard of her?,HPL
id11806,"All I ask now, all your mother, Idris, wishes, is that you will not see this upstart within a month. """,MWS
id09951,The apparent movement of our system in the sky strangely related to an orbit around a monstrous star in the center of the galaxy.,EAP
id04597,"In the land of Sona Nyl there is neither time nor space, neither suffering nor death; and there I lived many eons.",HPL
id20527,The extra governmental space dedicated to this girl during her lover's life has just been preserved.,EAP
id26618,No doubt I became very pale now; but I spoke more fluently and in a raised voice.,EAP
id15613,For a few minutes I was trapped in deepest meditation.,EAP
id05286,"I was confused, in a cloud of amazement and horror.",MWS
id17993,I decided at length to accompany Perdita.,MWS
id01117,"Woe to the day, she thought, woe, tears and sorrow for the hour, that gave Raymond a hope other than love, a wish other than my devotion; and thrice the moment when he will be restored to me, God knows, I trust in His vows, and believe His alleged faith, but for that I would not seek what I am now determined to achieve.",MWS
id12535,"He lovingly took my hand: ""Thank you,"" he said. ""You have freed me from a painful dilemma and, as you always have been, are the best of my friends.",MWS
id15160,He clears his candle.,EAP
id00010,"""But it is true that I am a wretch.",MWS
id14686,There was the poodle.,EAP
id11717,"""Yes, I perceive, and now there is only one point that confuses me.",EAP
id13987,"Do not hear him; Call the names of William, Justine, Clerval, Elizabeth, my father, and the pathetic Victor, and put your sword in his heart.",MWS
id17903,"The bog was the cause of all these problems, as Barry told me that night when I came to the castle.",HPL
id04413,"But your sad face never changes; Your pulses beat and you breathe, but you already seem to belong to another world; and sometimes, please forgive my wild thoughts, if you touch my hand, I am surprised to find your hand warm, when all the fire of life in you seems extinct.",MWS
id17375,"He discovered the name of the place where my father had retired, and where he died; he got to know the existence of his orphans; and during the short time between his arrival at Ulswater and our gathering at the park, he had been busy researching and arranging a series of plans to our advantage before committing to our announcement.",MWS
id21300,To her right sat a small young lady whom she seemed to patronize.,EAP
id20733,"This latter type of silk was termed Silk Buckingham because of its superior durability and was usually prepared for use by painting it with a solution of rubbery rubber of a substance which in some respect resembled gutta-percha, now in wide use.",EAP
id04093,"But Armitage, despite his seventy-three years, had a healthy physique and slept that night without developing any real fever.",HPL
id01666,"He was found stiff, his hands clenched and pressed against his chest.",MWS
id03556,Grace's brain staggered as he looked up.,EAP
id03384,"The moment he opened his eyes, he knew something was terribly wrong, for he was back in his old attic room with the sloping wall and ceiling that lay on the now unmade bed.",HPL
id15338,No; I'm not that selfish.,MWS
id03477,"But this difficulty could easily be overcome, either by raising the seats of the company or turning the end of the box towards them during the game.",EAP
id06322,"Still, I think that this time and even her absence can restore her to me.",MWS
id07541,"Like a true Frenchwoman as she was, she had obeyed the outspoken dictates of her reason, and the generous impulses of her nature despised the conventional wisdom of the world.",EAP
id16810,"It was at the back of the house, surrounded by a pigsty and a clear pool of water on the sides.",MWS
id24799,"To appreciate these whisperings of rural grandmothers, I now argued that I argued that I trusted the existence of spectral substances on Earth apart from and following their material counterparts.",HPL
id10665,"The autumn was warm and rainy: the sick and sick have become happier: many young people, reddened by health and wealth, who had gone pale by the disappearance of the disease, became the inhabitants of the tomb.",MWS
id04892,"For her restoration, she offers about forty or fifty dollars of reward, which in her advertisement gives a very tiny description of the gemstone and its settings, and that, on his restoration to No. So and so, explaining in such and such avenue The reward would be paid immediately without asking a single question.",EAP
id20827,Have you ever seen roads so unbearably narrow or houses so wonderfully tall?,EAP
id14274,"Elwood was out late at night, and Gilman was waiting for him.",HPL
id00498,"He was one of those few who were fortunate enough to serve birth from birth; to whom they give all the gifts of the intellect and the person with an abundance that knows no bounds, and who lets touch under their special protection, not imperfection however slight, or disappointment that is transient.",MWS
id27619,"I knew Denys Barry well in America, where he had become rich, and he had congratulated him when he bought the old castle in sleepy Kilderry on the Moor.",HPL
id05708,"""You scoundrel,"" said Legrand, hissing the syllables between his clenched teeth. ""You tell yourself, infernal rogue, tell me, answer me at this moment, without reproaching, which is your left eye?"" ""Oh, my Golly, will not Massa Will disturb my left eye here for Sartain?"" shouted the terrified Jupiter, placing his hand on his right eye-organ and holding it there with a desperate obstinacy, as if he was afraid of an outbreak just before his Master's attempt.",EAP
id05926,"God knows it was not of this world or of this world, but to my horror I saw in his gnawed out and bone-covering outlines a grinning, repulsive travesty on the human form; and in its moldy, crumbling clothes an unspeakable quality that chilled me even more.",HPL
id09406,"Oh, it's too late. We are on the brink.",EAP
id24489,"However, we considered it justifiable to assume that it is a living organism that is very susceptible to electrical storms; and though some of the stories suggested wings, we believed that his aversion to open spaces made landward movement a probable theory.",HPL
id20831,The whole society seemed to really feel that there was no joke or decency in the costume and stance of the stranger.,EAP
id11650,"Often, when tired of a laborious march, I persuaded myself that I dreamed until the night came and that I should then enjoy the reality in the arms of my dearest friends.",MWS
id12586,My duties to the beings of my own species had greater demands on my attention because they involved a greater share of happiness or misery.,MWS
id16472,Why can not the doctors give me something to make me sleep or really calm my brain when it thunders?,HPL
id14560,"It was only a minute of work, and then came a sixpence.",EAP
id05712,Once again I say that I have no clear idea of ​​our object that night.,HPL
id14710,"At the dear widow soiree, Mrs. Kathleen O'Trump, I was confident that I would not experience a similar disappointment.",EAP
id23114,"""Yes,"" said Elizabeth, ""I will go, though she is guilty, and you, Victor, shall accompany me, I can not go alone.""",MWS
id26090,"But I forget that I am moralizing in the most interesting part of my story, and your appearance reminds me to continue.",MWS
id01030,"It was perhaps midnight, or perhaps sooner or later, for I had not taken any notice of the time when a sob, deep, gentle, but very clear, startled me with my retribution.",EAP
id03436,"I have no one close to me, gentle yet courageous, of a cultured as well as a spacious mind whose taste is similar to my own to approve or change my plans.",MWS
id22059,"""Tousand devil,"" grumbled the Elector of Bluddennuff.",EAP
id24392,"He will take the hint and be gone, you can count on it. """,EAP
id01744,"Then I saw a small black opening, felt a grayish ice winds and smelled the guts of a withered earth.",HPL
id16534,"The later action of the government, after my hectic appeals, would tend to confirm it as a monstrous truth; but could not a hallucination be repeated under the hypnotic charm of this ancient, haunted and shaded city?",HPL
id15289,"Not so Raymond; he was a magician whose rule was undiminished forever; a king whose power was never abrogated: follow him through the details of common life, still adorned him with the same charm of grace and majesty; nor could he be deprived of the innate deification with which nature had endowed him.",MWS
id07165,"As I thought about what was best, Jupiter's voice was heard again.",EAP
id24832,"Admitting the rule, and the Le Moniteur does not deny, insisting only on his exceptions, the argument of L'Etoile is suffered to remain in full force; for this argument does not purport to include more than one question as to the likelihood that the body has risen to the surface in less than three days; and this probability will be for the position of L'Etoile until the cases so childishly stated will be sufficient in number to establish an antagonistic rule.",EAP
id27652,"When we were together I spoke little, but my selfish spirit was sometimes carried away by the rapid course of his ideas; I immediately raised my eyes until memories that had never died and seldom slept returned and a tear would darken them.",MWS
id14301,"It is well known that the wise came from the East, and when Mr. Touch and Bullet Head came from the East, it followed that Mr. Bullet was a wise man; and if a proof of the matter is required, here we have it Mr. B. was an editor.",EAP
id03811,"And then, hour after hour, I would linger by her side and dwell on the music of her voice, until finally his melody was stained with horror, and there a shadow fell upon my soul, and I became pale, and shuddered inside with those supernatural ones tones.",EAP
id16958,"By their smell, men can sometimes know them closely, but their appearance no man can know saves only in the traits of those who have begotten you on humanity; and of these there are many species that differ in the likeness of the truest human eidolon to that form with no vision or substance that it is.",HPL
id24110,I motioned for him to pick up the letter as I paced up and down the room in extreme agitation.,MWS
id14971,"After the usurpation of Vitiges, Ibidus fell out of favor and was imprisoned for a time; but the coming of the Byzantine Roman army under Belisarius soon restored him to liberty and honor.",HPL
id09264,"On this shelf, which had three or four compartments, were five or six business cards and a single letter.",EAP
id14384,Death and illness all men.,MWS
id03125,"Each successive wave of thoughts overwhelmed me with new horror, because unfortunately I understood too well that to think in my situation that I was lost.",EAP
id07344,"Chantilly was a Quondam shoemaker on the rue St. Denis, who had tried the role of Xerxes in the Crébillon tragedy that was so named and was notoriously pasquinaded because of his pain.",EAP
id25393,She had no more experience than her father's hut; and the lord's manor was the finest kind of grandeur she could imagine.,MWS
id02784,"In his youth he had languished by long visits there, and had found wonders in the woods beyond the orchard.",HPL
id03243,"Suffice it to say that at the time of which I speak there was a firm, albeit hidden, belief in the teachings of metempsychosis within Hungary.",EAP
id08012,"On behalf of all jurors and devils in Rotterdam, what could it mean?",EAP
id19064,A new species would bless me as their creator and source; Many happy and excellent natures would owe their being to me.,MWS
id26496,"They wanted to mix like the Kanakys, and he did not feel compelled to stop them.",HPL
id18769,"Even though she was completely underwater, after a minute or two her masts had boarded, she had emerged heavily from the sea and, swaying for a while under the tremendous pressure of the storm, had finally risen again.",EAP
id03520,"Here was undoubtedly the art that has not surprised me all the streets in the ordinary sense, are works of art; I can not say that the mere excess of manifest art left much to be wondered at; Everything that seemed to have done could have been done with such natural ""abilities"" as they have in the books on landscape gardening with very little work and expense.",EAP
id04595,We had prepared a banquet for our guests in the lower hall of the castle; and Idris and I went there to receive and entertain the few who remained.,MWS
id21001,It was only with the opening of the vault to decide the controversy that the appearance of Mr. Windenough and I proved that both parties were decidedly wrong.,EAP
id07325,I could barely sustain the multitude of feelings that came to my mind.,MWS
id03529,"""Maintain this belief,"" he cried, ""embrace him in your heart, make it a pillow for your head, an opiate for your eyes, I'm satisfied.",MWS
id26196,I saw our exact position in a moment.,EAP
id00474,"I have endured many living deaths for you, O Raymond, and now I will perish, your victim. At my death, I buy you the tools of war, fire, the plague are my servants.",MWS
id18308,But will not it be late?,EAP
id06818,Such incidents hit the English in all cities where there was enough population to feel the change.,MWS
id13688,The high walls of the tomb and the flaming sword of the plague lie between him and him.,MWS
id24089,The idea of ​​discovery never crossed my mind.,EAP
