id,text,author
id17870,"I anticipate that the plan you are drawing in your letter will not last long; but you are mistress of yourself, and it is my sincere desire to contribute as much as you allow me to your happiness.",MWS
id24520,"In the sense that I mean, it is, in fact, a mobile without a motive, a motive that does not motivate.",EAP
id17344,"We will only suggest that, although the top of the box is apparently a board about three inches thick, the viewer can be satisfied by bending down and looking up when the main compartment is open, that it is in very thin reality.",EAP
id14697,"Opening the window, I noticed that she was flanked by heavy velvet draperies suspended from a pole by brass rings, and also that there was a large projecting opening for the shutters on the outside.",HPL
id20648,"On one thing, I was absolutely resolved.",HPL
id16907,"""The Gazette,"" he replied, ""has not entered, I am afraid, into the unusual horror of the thing.",EAP
id11504,"Finally, they began to interfere with the inhabitants and, with their concentrated numbers, drove the natives out of their homes and robbed them of their winter shop.",MWS
id22957,It was now clear that his core would reach us first.,EAP
id03501,"He sprang out of the cabin window, saying that on the ice raft near the ship.",MWS
id14062,"The light of the moon flickers, as the gods of the earth dance against it; I will see the dancing forms of the gods jumping and screaming in the moonlight. . . .",HPL
id21071,"Am very willing to pay a reward for the discovery of the animal ie, anything in the reason. """,EAP
id26776,"Until then, she had constantly resisted the pressure of her illness and had not finally gone to bed; but at the end of the evening of my arrival at home, she succumbed as her brother told me at night with inexpressible agitation to the prostrate power of the destroyer; and I learned that the insight that I had obtained from him would probably be the last that I would obtain that the lady, at least by living, would no longer be seen by me.",EAP
id12767,"Isolated among strange influences, Lavinia loved wild and grandiose daydreams and singular occupations; his hobbies were also not supported by housekeeping in a house from which all standards of order and cleanliness had long since disappeared.",HPL
id16369,"Yes, this paper was the reason why I dropped Pickman; Richard Upton Pickman, the greatest artist I have ever known and the most vicious being who has ever laid the limits of life in the pits of myth and madness.",HPL
id23851,The poor girl's fever increased towards night.,MWS
id25129,"""And now a new object has taken possession of my soul.",EAP
id21058,What he wanted were bodies whose vitality had just left; body with each cell intact and able to receive the pulse again to this mode of movement called life.,HPL
id14127,I have lost my hopes of utility and glory; I lost my friend.,MWS
id16979,"While thinking of the peculiarity of my fate, I involuntarily smeared a tar of tar with the edges of a neatly folded nailed sail which was near me on a barrel.",EAP
id00469,I wish you good health and a little more courtesy.,EAP
id03678,"A moment later, I felt less sure that the deepest sounds were voices, since the hoarse barking and loose croaking of syllables so little resembled human discourse.",HPL
id03038,Any risk would have been preferred to a return to this accursed coast.,EAP
id01318,"This is the usual Sunday blackguard station in the city, which crosses the river in boats.",EAP
id14727,"Dxn't crxw, time plus long, befxre yxu're shot xf le wxxds Dxes yxur mxther knxw yxu're shot?",EAP
id13776,"All attempts to analyze the unknown substance have, so far, failed, but it will eventually be analyzed, so do not doubt it.",EAP
id10336,"Diana, my sweetest poodle of creatures She had a quantity of hair on her unique eye, and a fashionable blue ribbon around her neck.",EAP
id06808,"How on earth sir, did you come into this place?",EAP
id20099,It is his care that has served me as a companion to Clerval and yet a man is blind to circumstances of a thousand minutes that attract the attention of a woman.,MWS
id08265,"Merciful gods of the earth, I fall into heaven ""And as Atal closed his eyes and plugged his ears and tried to jump down against the appalling attraction of unknown heights, he sounded Hatheg Kla that terrible thunderclap that Awakened the good clues of the plains and the honest citizens of Hatheg and Nir and Ulthar, and made them see through the clouds that eclipse the moon's strange never-predicted book.",HPL
id12139,So I was very eager to meet him.,EAP
id02491,All the inhabitants of the city were frightened and asked for a cohort of Calagurris.,HPL
id25368,"At first, I tried to recompose the patient; but, failing in this by the total suspension of the will, I retraced my steps and fought hard to wake him up.",EAP
id22027,"A strange article had hit him with crumpled pages, and an unnamed titan claw had seemed to reach sixteen.",HPL
id18151,"At first, I took it for a rumble in my ears as a man sometimes feels getting drunk but, after reflection, I considered that the sound is more like that coming from an empty barrel beaten with a big stick; and, in fact, I should have concluded it without the articulation of syllables and words.",EAP
id08919,"Chapter When I was seventeen, my parents decided that I should become a student at Ingolstadt University.",MWS
id19193,But the Duke's heart fades into him.,EAP
id18171,"When we left Macedonia, the fertile but low plains of Thrace offered less beauty; Still, our trip continued to be interesting.",MWS
id18122,"A step A small step On such a small step in the great staircase of human life that depends human happiness or misery, I thought of myself, then of Pompey, then of the mysterious and inexplicable destiny that surrounded us.",EAP
id05508,All I possessed of the luxuries of life came from him.,MWS
id14914,"I must, I have seen, trust such improvised barriers to protect me until I can get out of the window and onto the roof of the Paine Street block.",HPL
id23591,"As I had never visited a place like this, I found the opportunity too beautiful to be lost; I proposed to my traveling companion a gentleman with whom I had met a few days before, that we would depart for about an hour and look through the establishment.",EAP
id11152,"He looked in every corner for brownish drops or spots, but did not find any.",HPL
id20244,"The person I'm talking about seemed to have been born to prefigure the foolish doctrines of Turgot, Price, Priestley and Condorcet, illustrating, for example, what was considered the mere chimera of perfectionists.",EAP
id20149,"""Go on,"" I said to him. ""Or no,"" said Dupin.",EAP
id18873,"And finally, he had spoken of living things in such a way that he was taken to the madhouse.",HPL
id20481,"I have heard of the division of property, immense wealth and sordid poverty, rank, descent, and noble blood.",MWS
id04087,"I stopped, examining and analyzing all the minutiae of causality, as evidenced by the passage from life to death and death to life, until a sudden light breaks me so bright a light and wonderful. simple that, while becoming stunned by the immensity of the perspective it illustrated, I was surprised that among so many men of genius who had directed their research towards the same science, that I am alone reserved to discover a secret if amazing.",MWS
id06488,"It was one thing to chase the unnamed entity, but it was another to find it.",HPL
id07411,"I tried to hide it as much as possible, so as not to deviate it from the natural pleasures of the one who entered a new scene of life, without being bothered by any care or bitter memory.",MWS
id23414,I expressed these feelings in my answer.,MWS
id16593,"Among them the Greek army was encamped, and their squadrons were now moving in regular march, now in a fast career.",MWS
id01816,Nothing is so painful to the human mind as a big and sudden change.,MWS
id03771,"Gilman believed strange things about Keziah, and felt a strange sensation when he learned that his home was still standing after more than a few years.",HPL
id06059,It is only the idea of ​​what our feelings would be during the rapid fall of a fall of such a height.,EAP
id27676,"""Indeed, I have always understood that the majority of lunatics were of milder sex."" ""This is usually the case, but not always.",EAP
id14900,"When he spoke again, his voice had resumed all the richness of the melody and strength I had noticed on our initial introduction.",EAP
id27769,"He seemed to know what would become the monstrous explosion of Walpurgis' rhythm, whose cosmic timbre would concentrate all the primitive fats of space-time that hide behind the massive spheres of matter and which sometimes resonate in measured reverberations that penetrate weakly at each layer of entity and give a hideous meaning across the worlds at certain dreaded times.",HPL
id03713,This was also refused.,MWS
id04475,"It was a vague and insistent impulse to escape from his current situation, but he did not take into account the specific direction in which he wanted to fly.",HPL
id27525,"In this respect, I did not distinguish myself materially from him: I myself was skilled in Italian vintages, and I bought a lot when I could.",EAP
id07285,"Fortunately, there is only one mode of reasoning on this point, and this mode must lead us to a final decision.",EAP
id09736,"There was a lot of knowledge in the sayings that were uttered by the Sybils; and holy, the holy things were heard by the dark leaves that were shaking around Dodona but, as Allah lives, this fable that the demon told me as he sat beside me in the shadow of the grave, I wish to be the most wonderful And as the demon ended his story, he fell into the cavity of the grave and laughed.",EAP
id09952,"The father of their charge was one of those Italians fed on the memory of the ancient glory of Italy, among the schiavi ognor frementi, who strove to obtain the liberty of his country.",MWS
id19711,"From the way organic entities moved, he could say nothing more than how he moved himself.",HPL
id20382,"Seeing the occasion, when I thought that the public was fully engaged in the opera, I finally caught the eye of Mrs. Lalande, and, at the moment, I saluted slightly but unequivocally.",EAP
id11241,"He remained to fight the defenseless demon on his side, his nonshared infection could even reach him, and he would die unattended and alone.",MWS
id25975,"In the morning, on his return, my servant found me almost lifeless, while being possessed by a high fever, I was lying on the floor of my room.",MWS
id13844,"In other circumstances than those who invested him, it is not impossible that he become a painter.",EAP
id24268,"As before, it took a few minutes before an answer was made; and during the interval, the moribund seemed to gather his energies to speak.",EAP
id27025,"The favored countries of the south will throw the iron yoke of servitude; poverty will leave us, and with that, the disease.",MWS
id07527,"His forehead was as white as Pentelicus marble, and almost divine in height and breadth.",HPL
id07903,them as had the reel hands. . . .,HPL
id21310,"You are, no doubt, misinformed of the true character of the person who has won the night away from a large sum of money from Lord Glendinning.",EAP
id06499,"Then the old man made a sign to the flute player half-seen in the darkness, which player then changed his weak drone into a weaker drone in another key; rushing as he did an unthinkable and unexpected horror.",HPL
id23936,"We kept the poor devils as busy as we could, tinkering with the machines even when we knew it was useless.",HPL
id17525,"""While I was overwhelmed by these feelings, I left the place where I had committed the murder, and looking for a more isolated hiding place, I entered a barn that had seemed empty to me.",MWS
id20617,I must first get Adrian and return it to him.,MWS
id22019,"These, for a time, have failed.",EAP
id03549,One of my first acts for the recovery of my own self-control was to say goodbye to the sea.,MWS
id27168,"Women whose delicate feet had rarely touched the earth in their luxury, had fled with horror and horror from their homes, until, losing themselves in the sordid streets of the metropolis, they had died on the threshold of poverty.",MWS
id15204,"He got up in good health and good humor, and was astonished at the singular change that had taken place in the appearance of the sea.",EAP
id23404,Raymond crossed the room up and down angrily.,MWS
id23519,"Even Central Hill was a dwarf of this size, and he could just distinguish the old hospital graveyard from the congregation, under which rumors were that terrible caves or terriers were hiding.",HPL
id14654,"This place was very old, and the high ceiling shelves full of rotting volumes went back to infinity through interior rooms and alcoves without windows.",HPL
id19773,"""Ketched in the rain, are you?"" he greeted.",HPL
id26082,"In the narrow confines of this cradle, it would have been scarcely possible for the petticoat and the scarf to keep a position on the stones, when they were subject to the friction of many persons in difficulty.",EAP
id12147,Nothing can be more rigorously simple than living room furniture.,EAP
id19206,"Sit down, Spirit of Apicius A golden cage carried the little winged vagabond, enamored, melting, indolent, at the Chaussée d'Antin, from his home in distant Peru.",EAP
id07015,"My knowledge of him was completely flippant; and I am hardly justified in saying that I know him at all; but to have seen and conversed with a man of such prodigious notoriety that he has reached, or will reach in a few days, is not an easy task.",EAP
id06803,"After the clock struck three o'clock, the moon shone in my eyes, but I turned around without getting up to bring down the shadows.",HPL
id23125,It happens as often that whales come too close to the river and are overcome by its violence; and then it is impossible to describe their howling and bellowing in their sterile struggles to disengage themselves.,EAP
id09149,"A quick step was now heard on the stairs, and a loud knock at the door quickly succeeded.",EAP
id08549,"When Randolph Carter was thirty, he lost the key to the door of dreams.",HPL
id22569,"My first idea, now, was a mere surprise at the truly remarkable contour resemblance to the singular coincidence involved in the fact, this stranger to me, there should have been a skull on the other side of the parchment, immediately beneath my figure of the scarabæus, and that skull, not only in outline, but in size, should resemble so closely to my drawing.",EAP
id14113,This speech troubled me.,MWS
id18656,"Unfortunately, no carving could be found, and the small size of the expedition prevented the operations from clearing the only visible passage that appeared to be entering the vault system that Sir Wade had mentioned.",HPL
id23355,"At least I thought, but I had not counted on the extent of the dungeon or my own weakness.",EAP
id13894,"And what horrible expressiveness Pickman sometimes gave the blind faces of this mass grave? Sometimes you could see things popping out of the open windows at night, or crouching on the sleeper's chest, worrying about their throats.",HPL
id21877,"For want of a better word, we could call it spirit.",EAP
id16259,There is hardly a mad asylum in France that can not provide a human teapot.,EAP
id26861,"In the granite city of Teloth wandered youth, the vine was crowning, her yellow hair shining with myrrh, and her crimson dress torn from the brambles of Sidrak Mountain across the ancient stone bridge.",HPL
id19514,"My friends, for Verney, I feel that you are my friend, do not strive to shake my resolution.",MWS
id13799,"Never, says Idris, did the angry woman deign to return to gentleness and persuasion; if it had done so, the task of resistance would have been extremely painful.",MWS
id10913,"three, four absolutely right Tell Mrs. Trotter that you met me, and be safe now and do not stroll on the way. """,EAP
id18554,We will make our bed of dried leaves; the sun will shine on us as on the man and will ripen our food.,MWS
id13159,Warren would never tell me what was in this book.,HPL
id24989,"Often, at sunset, I walked with her, in the sober and silted forest trails, and I listened with a happy sympathy.",MWS
id09723,"The ceiling, dark oak, was excessively high, vaulted and richly adorned with the wildest and most grotesque specimens of a semi-Gothic semi-Druidic apparatus.",EAP
id19009,"His understanding was clear and complete, his imagination alive; she was sincere, generous and reasonable.",MWS
id12256,"What is all this boring, and probing, and probing, and examining with the microscope and dividing the surface of the building into recorded square inches what is it all but an exaggeration of the application of the principle or set of principles of research, which are based on the unique set of notions concerning human ingenuity, to which the Prefect, in the long routine of his duty, has been accustomed?",EAP
id02870,"He finally managed to get back to his old position on the edge, but as soon as he did, his head fell on his chest, and he fell dead inside the car.",EAP
id15745,"The phenomenon of lenticular form, also called the zodiacal light, was a matter worthy of attention.",EAP
id14515,Other anon stars will rise to the axis of heaven; Soothing stars and blessing stars With a sweet forgetfulness: Only when my turn is over Does the past bother your door?,HPL
id18199,"It was a very big black cat, as big as Pluto, and it looked like him in all respects except one.",EAP
id17379,But maybe it was madness.,HPL
id15558,"On the page, we have the following: ""What a prodigious influence our globe thirteen times greater has exerted on this satellite when an embryo in the bosom of time, the passive subject of the chemical affinity"" This is very good ; but it must be remarked that no astronomer would have made such a remark, especially to any science journal; for the earth, in the desired sense, is not only thirteen, but forty-nine times greater than the moon.",EAP
id08984,"When they left, I spoke freely with Mr. Valdemar about his upcoming dissolution, and more particularly about the proposed experiment.",EAP
id05434,"The ""flight"" is done on an eagle's back, from Hungry Hill, a high mountain at the end of Bantry Bay.",EAP
id11492,"Our joys were more dear because we saw their end; they were more active because we felt, in all their extent, their value; they were purer because their essence was sympathy as a meteor is brighter than a star, that the happiness of this winter contains in it the delights extracted from a long and long life.",MWS
id13390,"""It was at this moment that Mr. Monck Mason, whose journey from Dover to Weilburg in the balloon,"" Nassau ""provoked so much excitement, conceived the idea of ​​using the Archimedean screw principle for air propulsion, rightly attributing the failure of the project of Mr. Henson and Sir George Cayley to the interruption of the surface in the independent blades.",EAP
id06494,"From the brilliant time that I am recording, my actions, my works are the property of humanity.",EAP
id15063,But success will crown my efforts.,MWS
id27518,"I partnered with others without friends like myself; I trained them in a group, I was their leader and captain.",MWS
id06227,"Among the gnarled trees in the front yard of his aged and neglected place he maintains a strange collection of large stones, oddly grouped and painted so that they resemble idols in some obscure oriental temple.",HPL
id03786,"Staring at the strangely illuminated door and windows, I became subject to the most extravagant visions of visions so extravagant that I can not even relate them.",HPL
id17986,"The skull turned my stomach, but the other was worse, these ankles cut cleanly to put aside the coffin of Matt Fenner ""Nyarlathotep ... creepy chaos ....",HPL
id06360,"He begged me not to be impatient to moderate my transports to read soothing books, to drink nothing stronger than Hock, and to bring me the consolations of philosophy.",EAP
id17526,The idea was to abandon him with the right kind of prayer and sech.,HPL
id09955,"When the pine box was completely discovered, West went down and removed the lid, pulling and holding the contents.",HPL
id10351,He had gone by car to the nearest town where he had taken a post chair and horses with orders for the London Road.,MWS
id08096,"I was hardly more devoted to my Idris than to his brother, and she loved him as his mistress, his friend, the benefactor who had assured him the fulfillment of his dearest wishes.",MWS
id13016,"When he entered the city, in front of the bronze doors and the onyx paving stones, the merchants and camel drivers saluted him as if he had never been absent; and it was the same in the turquoise temple of Nath Horthath, where the orchid priests in crown told him that there is no time for Ooth Nargai, but only a perpetual youth.",HPL
id10654,You also remember that I became very upset about you for insisting that my drawing looked like a skull.,EAP
id16778,"A swirling vapor hid all but the immediate inclined ground of sight, and it shrank from the thought of sounds that might arise from this vapor.",HPL
id09743,"And then I cried; yes, hot tears once again struggled in my soothing but bitter eyes; and after much weeping and calling with needless anguish, with outstretched arms, for my cruel father; after my weak frame was exhausted by all the variety of the complaint, I slipped into the reverie once more, and thought again how I could find what I wanted most; dear to me if something was expensive, a death like loneliness.",MWS
id18838,I could not conceive that this singular behavior comes from a consummate self-love assuming the vulgar airs of patronage and protection.,EAP
id04143,"They fled, they did not know where; and the citizens were filled with greater terror, at the convulsion which ""shook the lions in the civil streets""; birds, winged eagles, suddenly blinded, fell on market places, while owls and bats were welcoming at the beginning of the night.",MWS
id24200,"There are only demons and crazy things that are no longer men, and the streets are white with the unburied bones of those who have watched Eidolon Lathi reign over the city.",HPL
id13814,It is better to decay into absolute delirium than to be the victim of the methodical unreason of misguided love.,MWS
id16040,"At the end of a day of walking on high mountains and in snow-covered valleys, we can come to health, entrust our loved ones, replant the uprooted tree of humanity and send to late posterity the story of the ante pestilential race, the heroes and sages of the lost state of things.",MWS
id00663,"When the ratchet finally calmed, I took the trowel and finished without interruption the fifth, sixth and seventh ranks.",EAP
id17943,"Incomprehensible men wrapped in meditations of a kind that I can not guess, they pass unnoticed.",EAP
id15610,"I was obliged to leave London, and Adrian undertook to watch over him; the task was quickly completed; age, sorrow, and bad weather, all united to quell his sorrows, and bring rest to his heart, whose beatings were agony.",MWS
id20280,"Invisible things that are not earth or at least not three-dimensional land have rushed foul and horrible through the valleys of New England, and obscurely obscure on the mountain peaks.",HPL
id22568,"The robust and clever agent, whose talk showed him that he was not a native, seemed sympathetic to my economy, and made a suggestion that none of my other informants had suggested.",HPL
id00741,I watched the majestic towers of Windsor.,MWS
id22683,"All that Johansen did not suspect, but God knows he soon saw enough, I suppose that only a mountain peak, the hideous monolith crowned citadel where was buried the great Cthulhu, really came out of the water.",HPL
id14776,"But such naïve relationships could mean very little, and Gilman let the cheap metal crucifix hang a button on his host's dresser.",HPL
id18564,"John's, I invited the batter to enter, but was answered only by a strident laugh.",HPL
id07522,"Again, he made an anxious examination of the paper; turning it in all directions.",EAP
id15809,"What can the forces of freedom and peace never meet in this house of man? ""Dreaming, forever dreaming, Windsor,"" said Ryland, Raymond's former opponent and protectorate candidate for the next election.",MWS
id15973,"The reports of the coming cohort must have reached the hills, and even the absence of a final decision could not make the rumor less alarming but there were dreadful drums as before, as if celebrants had a particular reason for to be indifferent the forces of the Roman people were marching against them.",HPL
id13784,His ultimate design was to sell it.,EAP
id07305,"He was captured by Private Private Read 'em and Weep Hopkins, who soon after traded him off in Jehovah Stubbs for a quid of the new Virginia grass.",HPL
id08737,"- No, said Perdita, this task will be mine.",MWS
id21349,"Yet it is obviously because of such discrepancies or incongruities that deductions must be made if they are made, which will lead us to the truth.",EAP
id12922,"The prospect of such an occupation made all the circumstances of life pass before me like a dream, and this thought had for me only the reality of life.",MWS
id02703,"These, although in number they could form a minority, were the stable element whose constancy could be invoked, and whose co-operation would firmly bind the province to the Imperium of the Senate and the Roman people.",HPL
id14800,"Day after day passed marked only by my complaints and my tears; often I raised my soul in vain prayer for a gentler descent from joy to misfortune, or if this was denied me so that I could die, and fade forever under the cruel explosion that swept over me, for what should I do here like a decaying flower, still withered beneath its bitter words, whose benevolent warmth gives life to my poor heart? Sometimes I thought it was an enchantment, and that I had to fight against it.",MWS
id14272,"Their number would have inspired them with confidence; if, indeed, confidence is still lacking in the breast of the arrogant guardrail; and only the booby boobies are the supposedly never formed gangs.",EAP
id12085,"Diligence Thursday, June.",EAP
id02705,"""Divine soul,"" says Fraser.",EAP
id07775,"Such is the will of fate. Such is the decree of the High Sovereign, to whom there is no appeal: to whom I submit.",MWS
id26930,"As if those who had preceded him had beckoned me, I slid halfway between the titanic snowdrifts, shivering and frightened, in the blind swirl of the unimaginable.",HPL
id01100,"Finally, I called my courage and placed the small object on the table against a book, then returned the rays of the particular violet light.",HPL
id16684,"He had not forgotten the criticism that Hannah Bixby's parents, wanting to carry her body to the cemetery of the city where they had moved, found Judge Capwell's coffin under his tombstone.",HPL
id05268,"If the infection was airborne, the air was prone to infection.",MWS
id07996,"Its beautiful lakes reflect a soft blue sky, and when disturbed by the winds, their tumult is like the play of an animated infant compared to the roarings of the giant ocean.",MWS
id04436,"It is not uncommon, for example, that a young doctor leaving the university is obliged to conceal the principles that guide his choice of a house and an office, and yet this was the case of Herbert West.",HPL
id21112,"He is wronged, betrayed, imprisoned, save him Verney, you must do it; look for it in the part of the island where it is immured; find him, deliver him from his persecutors, restore him to himself, to me on the vast land that I do not like, but he alone ""His earnest, sweet and passionately expressed appeal filled me of wonder and sympathy, ""added, with an exciting voice and look,"" do you consent to undertake this enterprise?",MWS
id05206,I tried how much I could maintain the shelf the day before.,EAP
id07813,"I was, I confess, often tempted to return to the anarchic exploits of my little boy, and to overthrow the almost docile pheasants who perched on the trees, and leaned my eyes glistening.",MWS
id15692,"""As I live,"" I replied.",EAP
id03637,"And I returned to the marsh, when the moon shone a brighter red, and I turned and looked again at the rock and the characters; and the characters were DESOLATION.",EAP
id27117,"Then, overcome by fatigue, I went to bed with straw and fell asleep.",MWS
id03080,"For me at least in the circumstances that surrounded me then, there were pure abstractions that the hypochondriac had managed to throw on his canvas, an intensity of intolerable admiration, of which no shadow still felt in the contemplation of the light certainly as bright. Concrete daydreams of Fuseli.",EAP
id22049,"The man paused, and another of the crowd spoke.",HPL
id04334,The women were screaming.,EAP
id08843,"Apparently, this acidulous matron was right; almost the whole house was awakened by screams coming from West's room, where when they broke the door, they found us unconscious on the blood-stained carpet, beaten, scratched and manhandled, and with broken remains bottles of West and instruments around us.",HPL
id02865,"The visionary Perdita saw in all this only a new light on an old reading, and hers was inexhaustible enough to satisfy her.",MWS
id20224,"Idris, for the first time in many years, saw her mother, anxious to ensure that the childishness of old age did not mingle with an unheard-of pride, to make this lady so lofty yet so inveterate against me.",MWS
id04930,"It seemed, in the end, to have picked up a strange gift of prophecy; and reacted exceptionally to things which, at the time without meaning, were later found to justify singular impressions.",HPL
id00984,"Helvia, the mother of the ædile, was a pure Roman, the daughter of Helvius Cinna, who had come with the army of Scipio.",HPL
id03211,"But that would not be the case; young and flourishing, they would die, and hope of maturity, of the proud name of the manhood reached, they were cut off forever.",MWS
id25739,"And maybe it was only for that reason that when I looked up again at the house itself, its image in the pool, it seemed to me a strange fantasy so ridiculous that I mention it to show the strength Long live sensations that oppressed me.",EAP
id04065,He always causes that.,HPL
id05681,"This thought made my forehead jealous, and I felt and cried to feel a melancholy half-smile draw from their lips their expression of suffering: I dared to give better hopes for my future life; It must be years, but they would run away, winged by hope, or if they passed heavily, they would pass again and I had not lost my father forever.",MWS
id25715,"Yet for a few more minutes, I abstained and stopped.",EAP
id05531,"And knowing that all the dead had come to this hollow place, I was shaking and I did not want to talk to the lottery faces anymore.",HPL
id03171,"I breathed hard, but not so much by the sight itself as by the possibilities that my imagination evoked with terror.",HPL
id13034,"When they left their older peaks, they took with them all the signs of themselves; save once, they say, when they left a carven image on the face of the mountain they called Ngranek.",HPL
id20061,"As his hammer blows began to fall, the horse whinnied out in a tone that may have been encouraging and may have been mocking.",HPL
id22038,"Excavated in the side of the hill, the structure is visible only at the entrance.",HPL
id00564,"My instruments were all safe, and fortunately I had lost neither weight nor provisions.",EAP
id06223,"He was immediately transported to the nearest hospital, and he said he was still alive, although in an asphyxiated state.",EAP
id04891,"However, I would not let my thoughts linger for a long time on these latest speculations, rightly judging the real and palpable dangers of the trip, sufficient for my attention.",EAP
id10502,"""Sir,"" I replied, ""you are mistaken.",HPL
id22622,"Subsequently, he seemed to be satisfied and, crossing a chair near the table, he wrote a brief note, handed it to me and returned to the table, where he began to write quickly and constantly.",HPL
id27104,"""My best daughter,"" he said, ""relieves me of these fantasies.",MWS
id20131,"On the list were many of my acquaintances, and among other names, I was glad to see that of Mr. Cornelius Wyatt, a young artist, for whom I maintained feelings of warm friendship.",EAP
id00736,"Not a single child was in the little hole; and, glancing fearfully at the partition of the capital, he found it to his extreme terror, in a situation quite similar.",EAP
id20416,"We continued like this all day without any material incident, and as the shadows of the night closed around us, we made a rough estimate of the distance traveled.",EAP
id27379,"The English spirit awoke to its full activity and, as it had always done, began to resist the evil and stand in the breach that the sick nature had suffered chaos and death within the limits and banks that had hitherto kept them out.",MWS
id04535,"In the unsteady gaze of his eye, in his extreme desire to learn the opinions of all, in the weakness of the writing of his hand, these qualities could be vaguely traced, but they were generally not known.",MWS
id24991,Le Commerciel wishes to announce that Marie was taken by a gang of bandits near her mother's door.,EAP
id07017,My plan was extremely simple.,EAP
id13658,"I was crazy about the excess of passionate devotion; but pride, without fire, invested my nature and prevented me from betraying myself by word or by look.",MWS
id09833,"I would have taken my position from another near his, but the theater's state of mob made that impossible; and the harsh decrees of fashion had recently imperatively banned the use of opera glass in a case like this, even though I had been lucky enough to have one with me, but I did not have it. I was so desperate.",EAP
id26315,"After the corpse was recognized, it was not, as usual, carried to the Morgue, this formality being superfluous, but hastily buried not far from the place where it was brought to the ground.",EAP
id17891,"The most beautiful of all is the palace of the great monarch Dorieb, who some say is a demi-god and others a god.",HPL
id06760,"Their origin should be sought in the gradual elimination of the usual atmospheric pressure on the surface of the body, and the consequent distension of the superficial blood vessels not in a positive disorganization of the animal system, as in the case of difficulty in breathing, where the Atmospheric density is chemically insufficient for the renovation due to blood in a ventricle of the heart.",EAP
id16272,"""They do not have it nicely,"" he mumbled in his heavy bass voice.",HPL
id02838,"The Americans allowed some to join their band, and soon the recruits surpassed the foreigners and did not join them, nor imitated the admirable order which, preserved by the transatlantic leaders, made them both safe and secure. formidable.",MWS
id06009,"This Wednesday, June 25, a Mr. Beauvais who, with a friend, had inquired for Marie near the barrier of Roule, on the shore of the Seine, in front of the street Pavée Saint-Andrée, was informed that a corpse had just been towed to shore by fishermen who had found it floating in the river.",EAP
id26552,"For him, a butterfly step was an abstract design.",EAP
id08762,"We could not tear each other apart or persuade us to say the word ""goodbye"". It was said, and we retreated under the pretext of seeking rest, each believing that the other was deceived; but when, at dawn, I went down to the carriage that was to carry me, they were all there my father to bless me, Clerval to press my hand once more, my Elizabeth to renew her prayers that I would write often and give the latest feminine attention to her playmate and her friend.",MWS
id17117,A truce to philosophy Life is before me and I take possession of myself.,MWS
id17872,Auspicious if this festival was to be happiness for years to come.,MWS
id20476,"But there was no voice in the vast, boundless desert, and the characters on the rock were SILENCE.",EAP
id01363,"The magician then gets up from his seat, bows his head, circles with his wand and looks at the book as if, in a deep reflection, he lifted it to his face.",EAP
id02443,"It was a repulsive task that we undertook in the wee hours, even if at that time we lacked the particular horror of cemeteries that later experiences brought us.",HPL
id04754,"""Moissart and Voissart"" I thought thoughtfully cutting one of his pigeon wings, and ""Croissart and Froissart"" by completing another ""Moissart and Voissart and Croissart and Napoleon Bonaparte Froissart why, ineffable serpent, it's me it is Do you hear me?",EAP
id25576,"B. The poisonous leech of Charlottesville can always be distinguished from the medicinal leech by its blackness, and especially by its twisted or vermicular movements, which resemble nearly those of a snake.",EAP
id13323,if there really are such angels.,EAP
id24853,The raging fury of the gust nearly took us from our feet.,EAP
id12301,"Above the hidden threads, strange messages circulated, and many more strange messages to travel were spoken of; but most of this was only guessed after, when the western land was safe from danger.",HPL
id13552,"He had collapsed like an eggshell, and among the ruins nothing alive or dead could be discovered.",HPL
id16388,"I explained to them, in a few words, what I conceived, and as they did not oppose any objection, saying that the patient was already in agony, I proceeded without hesitation to the exchange of side passes to get them down and direct my look entirely into the victim's right eye.",EAP
id08049,"I looked at him for a long time with his heavy eyelids half closed, his cheeks burning and his twists agitated with his little fingers, the fever was violent, the torpor quite complete, without the greatest fear of the plague, to awake the alarm.",MWS
id19704,"The girl rejoined him at the door, helping him to relieve him of his burden, and taking some of the fuel into the cottage, placed it on the fire; then she and the young man parted in a corner of the cottage, and showed him a big loaf and a piece of cheese.",MWS
id07516,"The facts here declared by Le Soleil are far from raising my own doubts on this subject, and we will examine them more particularly below with regard to another division of the theme.",EAP
id10135,I will not dwell on the last changes I feel in the final decadence of nature.,MWS
id01271,"This last point, however, has been entirely refuted.",EAP
id17411,"In retreating, he had had an unprecedented dream of large Cyclopean cities of titanic blocks and monoliths thrown to the skies, all dripping with green mud and sinister with latent horror.",HPL
id01852,"Such madness was what led Klenze to his death, bareheaded and unprotected in the ocean; but I am a Prussian and a man of sense, and I will use until the end what I have little will.",HPL
id21247,"Indeed, old Sir Wade possessed an intellectual zeal almost equivalent to a mania; his bizarre conjectures about a white prehistoric Congolese civilization earned him a lot of mockeries when his book, Observations on the various parts of Africa, was published.",HPL
id27915,"When I suggested other doctors, the patient would ignite as much as he seemed daring to do.",HPL
id04239,The pieces of her dress torn from the bushes were about three inches wide and six inches long.,EAP
id01913,"Then came the devastating thunderbolt that shook the whole mountain, lit up the darkest crypts of the grove and broke the patriarch of the crooked trees.",HPL
id26236,"Incidentally, he left Down East in a hurry.",EAP
